AID,Sex,MinAge,SurveyDate,avg TOO_TOHcm,avg TOH_NIcm,avg NI_FBHcm,TH,VTB_Umb,age_class_mid_mo,age_months_initial,age_months,VTB_Umb_Flag,age_at_first_months
1699.0,F,SA,2017-09-19,12.3,174.4,224.6,411.3,0.0,10.5,10.5,33.296052631578945,Umb=0,10.5
1702.0,F,A,2013-01-21,14.6,184.8,204.3,403.70000000000005,0.0,60.0,60.0,42.324634518114365,Umb=0,42.324634518114365
1702.0,F,A,2016-01-21,12.0,181.3,,,0.0,60.0,60.0,78.34437136021964,Umb=0,42.324634518114365
1704.0,,,2013-01-21,18.1,92.4,,,0.0,,,,Umb=0,
1705.0,M,A,2013-01-21,19.6,182.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1705.0,M,A,2014-09-20,17.0,201.39999999999998,,,0.0,60.0,60.0,79.96710526315789,Umb=0,60.0
1705.0,M,A,2018-01-24,17.7,225.3,,,0.0,60.0,60.0,120.16447368421052,Umb=0,60.0
1709.0,F,C,2013-01-21,10.4,109.2,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1709.0,F,C,2015-06-03,12.9,158.7,,,0.0,1.0,1.0,29.388157894736842,Umb=0,1.0
1710.0,M,C,2013-01-21,10.3,75.4,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1710.0,M,C,2013-09-22,12.2,124.3,,,0.0,1.0,1.0,9.026315789473685,Umb=0,1.0
1710.0,M,C,2015-02-06,12.3,142.4,,,0.0,1.0,1.0,25.539473684210527,Umb=0,1.0
1710.0,M,C,2015-05-21,21.1,144.3,,,0.0,1.0,1.0,28.960526315789476,Umb=0,1.0
1710.0,M,C,2015-06-03,16.6,149.4,,,0.0,1.0,1.0,29.388157894736842,Umb=0,1.0
1710.0,M,C,2015-09-14,8.55,76.35,94.6,176.2,0.0,1.0,1.0,32.776315789473685,Umb=0,1.0
1710.0,M,C,2016-01-21,18.2,119.0,,,0.0,1.0,1.0,37.01973684210527,Umb=0,1.0
1710.0,M,C,2016-02-04,18.7,150.2,,,0.0,1.0,1.0,37.48026315789474,Umb=0,1.0
1710.0,M,C,2016-09-23,20.0,147.1,,,0.0,1.0,1.0,45.11184210526316,Umb=0,1.0
1710.0,M,C,2017-05-26,16.1,150.3,,,0.0,1.0,1.0,53.17105263157895,Umb=0,1.0
1710.0,M,C,2018-01-24,17.7,149.8,,,0.0,1.0,1.0,61.16447368421053,Umb=0,1.0
1711.0,F,C,2013-01-21,10.5,102.3,172.4,285.2,0.0,1.0,1.0,3.6590959927228655,Umb=0,3.6590959927228655
1711.0,F,C,2014-01-19,14.9,146.8,,,0.0,1.0,1.0,15.599885466407077,Umb=0,3.6590959927228655
1711.0,F,C,2014-02-09,14.3,137.4,,,0.0,1.0,1.0,16.290674940091286,Umb=0,3.6590959927228655
1711.0,F,C,2016-01-21,14.3,122.5,,,0.0,1.0,1.0,39.678832834828135,Umb=0,3.6590959927228655
1711.0,F,C,2016-10-04,17.5,173.0,211.3,401.8,0.0,1.0,1.0,48.13278020324918,Umb=0,3.6590959927228655
1711.0,F,C,2018-02-03,14.4,189.7,,,0.0,1.0,1.0,64.15251704535444,Umb=0,3.6590959927228655
1712.0,F,A,2015-01-19,13.9,198.3,201.8,414.0,0.0,60.0,60.0,47.500424831124086,Umb=0,47.500424831124086
1712.0,F,A,2016-02-04,16.4,190.8,,,0.0,60.0,60.0,60.03331956796619,Umb=0,47.500424831124086
1713.0,M,A,2013-01-21,19.6,219.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1713.0,M,A,2013-06-05,15.8,216.8,,,0.0,60.0,60.0,64.4407894736842,Umb=0,60.0
1713.0,M,A,2015-02-06,21.049999999999997,219.5,,,0.0,60.0,60.0,84.53947368421052,Umb=0,60.0
1715.0,M,A,2013-06-05,15.0,167.1,,,0.0,60.0,60.0,35.55371748829656,Umb=0,35.55371748829656
1715.0,M,A,2013-10-05,15.6,157.8,,,0.0,60.0,60.0,39.566875383033405,Umb=0,35.55371748829656
1715.0,M,A,2014-02-09,22.6,179.3,210.0,411.9,0.0,60.0,60.0,43.744506961980775,Umb=0,35.55371748829656
1715.0,M,A,2014-09-20,16.6,187.4,,,0.0,60.0,60.0,51.08003327777025,Umb=0,35.55371748829656
1715.0,M,A,2017-05-26,20.4,199.4,,,0.0,60.0,60.0,83.28398064619131,Umb=0,35.55371748829656
1715.0,M,A,2018-02-03,17.3,192.4,,,0.0,60.0,60.0,91.60634906724394,Umb=0,35.55371748829656
1716.0,M,SA,2013-06-05,21.2,188.7,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1718.0,F,SA,2013-01-21,14.100000000000001,155.75,,,0.0,10.5,10.5,41.86776382969446,Umb=0,41.86776382969446
1718.0,F,SA,2013-05-18,16.25,149.05,,,0.0,10.5,10.5,45.716448040220776,Umb=0,41.86776382969446
1718.0,F,SA,2013-06-05,35.9,267.3,,,0.0,10.5,10.5,46.30855330337867,Umb=0,41.86776382969446
1718.0,F,SA,2014-06-04,27.75,152.3,,,0.0,10.5,10.5,58.28223751390499,Umb=0,41.86776382969446
1718.0,F,SA,2016-02-04,12.8,169.6,209.0,391.4,0.0,10.5,10.5,78.34802698758921,Umb=0,41.86776382969446
1718.0,F,SA,2016-05-14,12.4,168.2,,,0.0,10.5,10.5,81.63750067179973,Umb=0,41.86776382969446
1718.0,F,SA,2018-09-25,14.3,177.7,,,0.0,10.5,10.5,110.05855330337869,Umb=0,41.86776382969446
1718.0,F,SA,2018-10-02,14.4,170.5,204.6,389.5,0.0,10.5,10.5,110.2888164612734,Umb=0,41.86776382969446
1719.0,F,A,2013-10-05,14.8,178.1,,,0.0,60.0,60.0,66.95213137026721,Umb=0,66.95213137026721
1719.0,F,A,2014-06-04,12.1,193.5,,,0.0,60.0,60.0,74.91265768605669,Umb=0,66.95213137026721
1719.0,F,A,2016-01-21,14.25,195.9,216.5,424.8,0.0,60.0,60.0,94.51792084395143,Umb=0,66.95213137026721
1719.0,F,A,2016-05-14,13.8,189.45,,,0.0,60.0,60.0,98.26792084395143,Umb=0,66.95213137026721
1719.0,F,A,2017-05-26,18.3,203.7,,,0.0,60.0,60.0,110.6692366334251,Umb=0,66.95213137026721
1719.0,F,A,2018-02-03,16.1,213.5,215.6,445.2,0.0,60.0,60.0,118.99160505447773,Umb=0,66.95213137026721
1720.0,M,SA,2013-01-21,18.0,156.5,,,0.0,10.5,10.5,18.3880007712809,Umb=0,18.3880007712809
1720.0,M,SA,2013-06-05,18.1,160.6,,,0.0,10.5,10.5,22.828790244965113,Umb=0,18.3880007712809
1720.0,M,SA,2014-09-20,19.4,160.85,,,0.0,10.5,10.5,38.3551060344388,Umb=0,18.3880007712809
1720.0,M,SA,2015-02-06,20.5,175.5,,,0.0,10.5,10.5,42.92747445549143,Umb=0,18.3880007712809
1720.0,M,SA,2015-09-14,24.9,170.8,,,0.0,10.5,10.5,50.164316560754585,Umb=0,18.3880007712809
1720.0,M,SA,2016-05-14,17.799999999999997,205.05,,,0.0,10.5,10.5,58.15773761338617,Umb=0,18.3880007712809
1720.0,M,SA,2016-09-23,22.5,179.3,,,0.0,10.5,10.5,62.49984287654406,Umb=0,18.3880007712809
1720.0,M,SA,2016-10-04,19.8,197.6,,,0.0,10.5,10.5,62.861684981807215,Umb=0,18.3880007712809
1720.0,M,SA,2017-02-11,22.3,201.9,243.7,467.9,0.0,10.5,10.5,67.1380007712809,Umb=0,18.3880007712809
1720.0,M,SA,2017-09-19,23.0,202.6,,,0.0,10.5,10.5,74.37484287654405,Umb=0,18.3880007712809
1720.0,M,SA,2018-06-06,22.8,180.6,,,0.0,10.5,10.5,82.92747445549143,Umb=0,18.3880007712809
1720.0,M,SA,2018-10-02,,,,,0.0,10.5,10.5,86.80905340285985,Umb=0,18.3880007712809
1723.0,F,A,2013-10-05,14.5,195.5,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1723.0,F,A,2015-10-27,14.1,200.7,227.9,442.7,0.0,60.0,60.0,84.73684210526315,Umb=0,60.0
1723.0,F,A,2016-01-21,15.4,174.9,,,0.0,60.0,60.0,87.56578947368422,Umb=0,60.0
1724.0,M,SA,2013-05-18,14.1,142.6,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1724.0,M,SA,2013-10-05,15.4,135.8,,,0.0,10.5,10.5,15.105263157894736,Umb=0,10.5
1725.0,F,A,2014-01-19,14.0,191.9,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1725.0,F,A,2015-06-03,17.4,199.0,,,0.0,60.0,60.0,76.44736842105263,Umb=0,60.0
1725.0,F,A,2018-01-24,19.0,193.7,,,0.0,60.0,60.0,108.22368421052632,Umb=0,60.0
1726.0,F,C,2013-01-21,10.4,114.6,,,0.0,1.0,1.0,5.730605548390017,Umb=0,5.730605548390017
1726.0,F,C,2013-06-05,9.9,118.3,,,0.0,1.0,1.0,10.171395022074227,Umb=0,5.730605548390017
1726.0,F,C,2014-01-19,15.7,145.7,190.3,351.7,0.0,1.0,1.0,17.67139502207423,Umb=0,5.730605548390017
1726.0,F,C,2014-06-04,15.9,158.2,,,0.0,1.0,1.0,22.145079232600544,Umb=0,5.730605548390017
1726.0,F,C,2014-09-20,13.4,149.4,,,0.0,1.0,1.0,25.697710811547914,Umb=0,5.730605548390017
1726.0,F,C,2015-05-21,17.1,158.5,,,0.0,1.0,1.0,33.691131864179496,Umb=0,5.730605548390017
1726.0,F,C,2017-05-26,15.5,179.0,,,0.0,1.0,1.0,57.90165817996897,Umb=0,5.730605548390017
1726.0,F,C,2017-10-05,13.0,173.0,,,0.0,1.0,1.0,62.24376344312686,Umb=0,5.730605548390017
1727.0,F,A,2013-01-21,14.7,244.1,,,0.0,60.0,60.0,73.93531481028701,Umb=0,73.93531481028701
1727.0,F,A,2014-10-04,18.95,190.55,,,0.0,60.0,60.0,94.36294638923438,Umb=0,73.93531481028701
1727.0,F,A,2015-05-21,55.55,184.7,,,0.0,60.0,60.0,101.89584112607649,Umb=0,73.93531481028701
1727.0,F,A,2016-02-04,14.2,175.0,213.6,402.79999999999995,0.0,60.0,60.0,110.41557796818175,Umb=0,73.93531481028701
1727.0,F,A,2016-10-04,13.9,172.3,,,0.0,60.0,60.0,118.40899902081333,Umb=0,73.93531481028701
1727.0,F,A,2017-01-22,10.9,205.7,220.4,437.0,0.0,60.0,60.0,122.02742007344492,Umb=0,73.93531481028701
1728.0,F,C,2013-01-21,10.8,81.3,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1728.0,F,C,2014-01-19,9.4,131.0,,,0.0,1.0,1.0,12.94078947368421,Umb=0,1.0
1728.0,F,C,2015-09-14,11.25,156.15,,,0.0,1.0,1.0,32.776315789473685,Umb=0,1.0
1728.0,F,C,2015-10-27,14.3,156.9,,,0.0,1.0,1.0,34.19078947368421,Umb=0,1.0
1728.0,F,C,2016-02-04,15.0,194.2,,,0.0,1.0,1.0,37.48026315789474,Umb=0,1.0
1728.0,F,C,2016-06-12,11.5,175.6,,,0.0,1.0,1.0,41.723684210526315,Umb=0,1.0
1728.0,F,C,2017-05-26,15.4,168.0,,,0.0,1.0,1.0,53.17105263157895,Umb=0,1.0
1729.0,M,C,2013-01-21,18.7,130.6,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1729.0,M,C,2013-05-18,52.3,105.2,,,0.0,1.0,1.0,4.848684210526316,Umb=0,1.0
1729.0,M,C,2014-01-19,14.6,99.4,189.1,303.1,0.0,1.0,1.0,12.94078947368421,Umb=0,1.0
1729.0,M,C,2014-05-19,15.5,138.2,,,0.0,1.0,1.0,16.888157894736842,Umb=0,1.0
1729.0,M,C,2014-09-20,19.4,148.1,,,0.0,1.0,1.0,20.967105263157897,Umb=0,1.0
1729.0,M,C,2015-01-19,13.9,147.2,,,0.0,1.0,1.0,24.947368421052634,Umb=0,1.0
1729.0,M,C,2016-01-21,22.5,180.1,,,0.0,1.0,1.0,37.01973684210527,Umb=0,1.0
1730.0,M,C,2013-01-21,10.8,69.9,188.3,334.8,0.0,1.0,1.0,1.0,Umb=0,1.0
1730.0,M,C,2013-05-18,10.5,192.7,,,0.0,1.0,1.0,4.848684210526316,Umb=0,1.0
1730.0,M,C,2013-06-05,12.8,121.4,,,0.0,1.0,1.0,5.440789473684211,Umb=0,1.0
1730.0,M,C,2015-05-21,19.8,153.3,,,0.0,1.0,1.0,28.960526315789476,Umb=0,1.0
1731.0,F,C,2014-05-19,67.9,118.6,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1732.0,F,A,2013-01-21,13.3,186.9,213.4,413.6,0.0,60.0,60.0,47.27519584455484,Umb=0,47.27519584455484
1732.0,F,A,2016-09-23,13.1,185.2,220.1,418.4,0.0,60.0,60.0,91.387037949818,Umb=0,47.27519584455484
1735.0,M,SA,2013-01-21,8.7,101.9,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1735.0,M,SA,2013-06-05,11.25,107.45,,,0.0,10.5,10.5,14.94078947368421,Umb=0,10.5
1735.0,M,SA,2014-01-19,18.1,106.2,,,0.0,10.5,10.5,22.440789473684212,Umb=0,10.5
1736.0,,,2013-06-05,11.7,189.1,,,0.0,,,,Umb=0,
1738.0,M,A,2013-06-05,53.6,180.0,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1738.0,M,A,2015-09-14,15.775,196.0,,,0.0,60.0,60.0,87.33552631578948,Umb=0,60.0
1738.0,M,A,2017-02-11,20.4,213.2,,,0.0,60.0,60.0,104.3092105263158,Umb=0,60.0
1739.0,M,A,2013-06-05,59.0,217.5,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1739.0,M,A,2017-02-11,17.1,215.5,238.1,470.7,0.0,60.0,60.0,104.3092105263158,Umb=0,60.0
1742.0,,,2013-06-05,12.9,164.9,,,0.0,,,,Umb=0,
1743.0,,,2013-06-05,13.7,155.45,,,0.0,,,,Umb=0,
1744.0,,,2013-06-05,14.8,141.3,,,0.0,,,,Umb=0,
1744.0,,,2014-06-04,12.9,168.5,,,0.0,,,,Umb=0,
1744.0,,,2014-09-20,13.2,145.2,,,0.0,,,,Umb=0,
1745.0,M,A,2017-01-22,15.5,170.6,229.3,415.4,0.0,60.0,60.0,38.51622662044551,Umb=0,38.51622662044551
1746.0,,,2013-05-18,13.05,87.6,,,0.0,,,,Umb=0,
1747.0,M,A,2013-06-05,17.3,161.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1747.0,M,A,2017-01-22,119.5,256.0,,,0.0,60.0,60.0,103.65131578947368,Umb=0,60.0
1748.0,,,2013-05-18,12.533333333333333,118.23333333333333,,,0.0,,,,Umb=0,
1748.0,,,2013-06-05,13.7,116.3,,,0.0,,,,Umb=0,
1748.0,,,2013-10-05,14.9,83.6,,,0.0,,,,Umb=0,
1749.0,,,2013-05-18,43.2,144.7,,,0.0,,,,Umb=0,
1750.0,,,2013-05-18,14.5,141.8,,,0.0,,,,Umb=0,
1751.0,,,2013-05-18,15.1,84.5,,,0.0,,,,Umb=0,
1751.0,,,2013-06-05,14.4,147.5,,,0.0,,,,Umb=0,
1752.0,,,2014-01-19,14.8,181.7,,,0.0,,,,Umb=0,
1753.0,,,2013-06-05,13.6,177.4,,,0.0,,,,Umb=0,
1754.0,F,C,2013-06-05,15.100000000000001,135.95,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1754.0,F,C,2013-09-22,15.950000000000001,117.0,163.7,289.2,0.0,1.0,1.0,4.585526315789474,Umb=0,1.0
1754.0,F,C,2014-02-09,13.4,160.5,,,0.0,1.0,1.0,9.19078947368421,Umb=0,1.0
1754.0,F,C,2014-05-19,14.2,146.5,,,0.0,1.0,1.0,12.447368421052632,Umb=0,1.0
1754.0,F,C,2014-09-20,15.0,135.2,,,0.0,1.0,1.0,16.526315789473685,Umb=0,1.0
1756.0,M,C,2013-06-05,11.4,104.5,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1756.0,M,C,2015-01-19,16.5,119.55000000000001,,,0.0,1.0,1.0,20.50657894736842,Umb=0,1.0
1756.0,M,C,2018-09-25,16.9,179.3,,,0.0,1.0,1.0,64.75,Umb=0,1.0
1757.0,M,C,2013-06-05,11.7,107.3,,,0.0,1.0,1.0,0.3623064842875327,Umb=0,0.3623064842875327
1757.0,M,C,2013-09-22,11.0,120.1,,,0.0,1.0,1.0,3.9478328000770064,Umb=0,0.3623064842875327
1757.0,M,C,2014-02-09,13.1,135.0,,,0.0,1.0,1.0,8.553095957971744,Umb=0,0.3623064842875327
1757.0,M,C,2014-05-19,12.85,132.85000000000002,,,0.0,1.0,1.0,11.809674905340165,Umb=0,0.3623064842875327
1757.0,M,C,2015-02-06,12.6,144.4,187.1,344.1,0.0,1.0,1.0,20.460990694813848,Umb=0,0.3623064842875327
1757.0,M,C,2015-10-27,17.85,149.15,,,0.0,1.0,1.0,29.112306484287533,Umb=0,0.3623064842875327
1757.0,M,C,2017-01-22,16.1,163.9,,,0.0,1.0,1.0,44.013622273761214,Umb=0,0.3623064842875327
1757.0,M,C,2017-09-19,17.6,182.1,,,0.0,1.0,1.0,51.90835911586648,Umb=0,0.3623064842875327
1757.0,M,C,2017-10-05,12.9,173.8,,,0.0,1.0,1.0,52.43467490534017,Umb=0,0.3623064842875327
1757.0,M,C,2018-01-24,15.5,179.5,,,0.0,1.0,1.0,56.085990694813844,Umb=0,0.3623064842875327
1758.0,M,A,2013-06-05,16.7,214.9,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1758.0,M,A,2014-06-04,19.525,210.125,,,0.0,60.0,60.0,71.97368421052632,Umb=0,60.0
1759.0,M,A,2013-10-05,19.7,166.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1759.0,M,A,2017-02-11,17.7,211.1,,,0.0,60.0,60.0,100.29605263157896,Umb=0,60.0
1759.0,M,A,2018-01-24,20.7,203.4,238.4,462.5,0.0,60.0,60.0,111.71052631578948,Umb=0,60.0
1760.0,F,SA,2013-06-05,13.6,159.4,,,0.0,10.5,10.5,10.141796056902853,Umb=0,10.141796056902853
1760.0,F,SA,2014-02-09,11.9,150.2,,,0.0,10.5,10.5,18.332585530587064,Umb=0,10.141796056902853
1760.0,F,SA,2014-05-19,12.3,97.1,,,0.0,10.5,10.5,21.589164477955485,Umb=0,10.141796056902853
1760.0,F,SA,2014-06-04,11.600000000000001,138.0,,,0.0,10.5,10.5,22.11548026742917,Umb=0,10.141796056902853
1760.0,F,SA,2014-09-20,96.4,143.5,,,0.0,10.5,10.5,25.66811184637654,Umb=0,10.141796056902853
1760.0,F,SA,2017-05-26,13.7,180.5,,,0.0,10.5,10.5,57.872059214797595,Umb=0,10.141796056902853
1760.0,F,SA,2017-10-05,13.4,186.7,,,0.0,10.5,10.5,62.21416447795549,Umb=0,10.141796056902853
1760.0,F,SA,2018-05-22,15.3,183.4,,,0.0,10.5,10.5,69.74705921479759,Umb=0,10.141796056902853
1762.0,F,C,2015-02-06,13.5,138.7,,,0.0,1.0,1.0,13.425316646437043,Umb=0,13.425316646437043
1762.0,F,C,2016-01-21,10.5,153.6,,,0.0,1.0,1.0,24.90557980433178,Umb=0,13.425316646437043
1762.0,F,C,2016-05-14,11.3,155.14999999999998,,,0.0,1.0,1.0,28.65557980433178,Umb=0,13.425316646437043
1762.0,F,C,2016-06-12,10.0,160.1,,,0.0,1.0,1.0,29.609527172752834,Umb=0,13.425316646437043
1762.0,F,C,2017-01-22,11.4,151.2,,,0.0,1.0,1.0,36.97794822538441,Umb=0,13.425316646437043
1762.0,F,C,2017-02-11,19.5,161.3,,,0.0,1.0,1.0,37.63584296222652,Umb=0,13.425316646437043
1763.0,M,C,2013-05-18,13.4,156.4,,,0.0,1.0,1.0,7.9159446958362745,Umb=0,7.9159446958362745
1763.0,M,C,2014-02-09,10.4,114.4,,,0.0,1.0,1.0,16.69883943267838,Umb=0,7.9159446958362745
1763.0,M,C,2014-05-19,14.2,144.6,,,0.0,1.0,1.0,19.9554183800468,Umb=0,7.9159446958362745
1763.0,M,C,2015-09-14,18.4,163.85000000000002,,,0.0,1.0,1.0,35.84357627478364,Umb=0,7.9159446958362745
1763.0,M,C,2015-10-27,14.6,180.3,,,0.0,1.0,1.0,37.25804995899417,Umb=0,7.9159446958362745
1763.0,M,C,2016-05-14,14.0,167.5,,,0.0,1.0,1.0,43.836997327415226,Umb=0,7.9159446958362745
1763.0,M,C,2018-01-24,17.9,181.2,,,0.0,1.0,1.0,64.2317341695205,Umb=0,7.9159446958362745
1764.0,M,A,2013-05-18,51.5,210.0,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1764.0,M,A,2013-06-05,13.8,198.5,,,0.0,60.0,60.0,60.5921052631579,Umb=0,60.0
1764.0,M,A,2017-05-26,14.1,203.6,,,0.0,60.0,60.0,108.32236842105263,Umb=0,60.0
1765.0,M,A,2017-05-26,22.2,220.1,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1766.0,M,A,2014-10-04,20.0,244.65,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1766.0,M,A,2016-01-21,18.7,234.7,,,0.0,60.0,60.0,75.59210526315789,Umb=0,60.0
1766.0,M,A,2017-02-11,17.6,241.0,260.3,518.9000000000001,0.0,60.0,60.0,88.32236842105263,Umb=0,60.0
1766.0,M,A,2017-06-04,17.5,232.6,,,0.0,60.0,60.0,92.03947368421052,Umb=0,60.0
1768.0,,C,2013-05-18,38.8,121.4,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1768.0,,C,2013-06-05,13.5,116.69999999999999,,,0.0,1.0,1.0,1.5921052631578947,Umb=0,1.0
1769.0,M,A,2013-05-18,18.4,218.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1769.0,M,A,2013-06-05,16.2,210.1,,,0.0,60.0,60.0,60.5921052631579,Umb=0,60.0
1770.0,,C,2013-06-05,8.0,95.7,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1770.0,,C,2013-09-22,9.9,88.5,,,0.0,1.0,1.0,4.585526315789474,Umb=0,1.0
1771.0,M,C,2013-06-05,12.1,83.7,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1771.0,M,C,2015-02-06,12.8,130.1,,,0.0,1.0,1.0,21.098684210526315,Umb=0,1.0
1772.0,,C,2013-06-05,12.9,76.6,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1773.0,F,A,2013-05-18,15.0,202.7,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1773.0,F,A,2013-06-05,27.9,386.1,,,0.0,60.0,60.0,60.5921052631579,Umb=0,60.0
1774.0,F,SA,2013-05-18,12.2,129.35,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1774.0,F,SA,2013-06-05,23.45,133.8,133.3,294.9,0.0,10.5,10.5,11.092105263157896,Umb=0,10.5
1776.0,,,2013-06-05,12.2,149.6,,,0.0,,,,Umb=0,
1777.0,M,A,2013-06-05,17.4,212.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1777.0,M,A,2017-05-26,18.6,221.9,,,0.0,60.0,60.0,107.73026315789474,Umb=0,60.0
1778.0,,,2013-06-05,16.0,190.3,,,0.0,,,,Umb=0,
1779.0,F,A,2013-10-05,11.7,185.1,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1780.0,F,A,2013-06-05,12.8,173.6,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1781.0,F,A,2013-06-05,11.9,188.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1781.0,F,A,2014-01-19,41.800000000000004,193.2,,,0.0,60.0,60.0,67.5,Umb=0,60.0
1783.0,F,A,2013-06-05,12.6,195.2,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1783.0,F,A,2016-05-14,13.2,202.7,,,0.0,60.0,60.0,95.32894736842105,Umb=0,60.0
1783.0,F,A,2018-05-22,14.1,203.0,,,0.0,60.0,60.0,119.60526315789474,Umb=0,60.0
1784.0,F,C,2013-09-22,14.5,109.4,140.6,264.5,0.0,1.0,1.0,1.0,Umb=0,1.0
1784.0,F,C,2014-01-19,11.5,116.6,,,0.0,1.0,1.0,4.9144736842105265,Umb=0,1.0
1784.0,F,C,2014-02-09,12.7,115.3,,,0.0,1.0,1.0,5.605263157894737,Umb=0,1.0
1785.0,,C,2013-06-05,12.399999999999999,82.7,,,0.0,1.0,1.0,1.0,Umb=0,1.0
1786.0,F,SA,2013-06-05,15.6,170.9,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1786.0,F,SA,2015-09-14,14.5,160.4,,,0.0,10.5,10.5,37.83552631578948,Umb=0,10.5
1786.0,F,SA,2016-02-04,14.85,171.39999999999998,,,0.0,10.5,10.5,42.53947368421053,Umb=0,10.5
1787.0,M,A,2015-06-03,14.9,203.5,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1788.0,M,SA,2013-06-05,13.3,131.2,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1788.0,M,SA,2014-02-09,17.25,139.2,,,0.0,10.5,10.5,18.690789473684212,Umb=0,10.5
1788.0,M,SA,2014-09-20,12.9,130.8,,,0.0,10.5,10.5,26.026315789473685,Umb=0,10.5
1788.0,M,SA,2015-01-19,17.0,138.25,,,0.0,10.5,10.5,30.00657894736842,Umb=0,10.5
1790.0,F,A,2014-06-04,19.3,180.9,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1790.0,F,A,2015-06-03,14.4,164.0,,,0.0,60.0,60.0,71.97368421052632,Umb=0,60.0
1790.0,F,A,2016-01-21,30.966666666666665,155.5,,,0.0,60.0,60.0,79.60526315789474,Umb=0,60.0
1790.0,F,A,2016-09-23,12.3,183.1,209.7,405.1,0.0,60.0,60.0,87.69736842105263,Umb=0,60.0
1791.0,F,A,2013-05-18,13.2,194.0,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1791.0,F,A,2018-05-22,12.9,167.9,,,0.0,60.0,60.0,120.19736842105263,Umb=0,60.0
1793.0,M,SA,2013-05-18,17.950000000000003,188.2,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1793.0,M,SA,2013-06-05,16.9,185.3,,,0.0,10.5,10.5,11.092105263157896,Umb=0,10.5
1793.0,M,SA,2013-09-22,16.2,179.1,,,0.0,10.5,10.5,14.67763157894737,Umb=0,10.5
1793.0,M,SA,2015-09-14,16.4,185.4,,,0.0,10.5,10.5,38.42763157894737,Umb=0,10.5
1793.0,M,SA,2017-09-19,19.1,221.4,,,0.0,10.5,10.5,62.63815789473684,Umb=0,10.5
1794.0,M,A,2013-05-18,17.8,179.3,,,0.0,60.0,60.0,60.0,Umb=0,60.0
1794.0,M,A,2014-01-19,17.5,171.1,,,0.0,60.0,60.0,68.09210526315789,Umb=0,60.0
1794.0,M,A,2014-02-09,24.3,150.8,,,0.0,60.0,60.0,68.78289473684211,Umb=0,60.0
1794.0,M,A,2015-01-19,20.8,184.5,,,0.0,60.0,60.0,80.09868421052632,Umb=0,60.0
1795.0,F,SA,2013-06-05,14.2,117.2,,,0.0,10.5,10.5,10.5,Umb=0,10.5
1795.0,F,SA,2014-09-20,13.4,146.0,,,0.0,10.5,10.5,26.026315789473685,Umb=0,10.5
1795.0,F,SA,2015-01-19,10.9,145.45,,,0.0,10.5,10.5,30.00657894736842,Umb=0,10.5
1795.0,F,SA,2015-09-14,14.366666666666667,155.13333333333333,,,0.0,10.5,10.5,37.83552631578948,Umb=0,10.5
1795.0,F,SA,2017-06-04,16.9,185.5,,,0.0,10.5,10.5,58.526315789473685,Umb=0,10.5
1796.0,F,SA,2013-05-18,11.1,124.4,,,0.0,10.5,10.5,3.4682256133311475,Umb=0,3.4682256133311475
1796.0,F,SA,2015-09-14,21.6,125.0,,,0.0,10.5,10.5,31.395857192278516,Umb=0,3.4682256133311475
