file,AID,MinAge,Sex,VTB_Umb,survey index,SurveyDate(M/D/Y),avg TOO_TOHcm,SD TOO_TOHcm,# TOO_TOH,avg TOO_NIcm,SD TOO_NIcm,avg TOH_NIcm,SD TOH_NIcm,# TOH_NI,avg NI_FBHcm,SD NI_FBHcm,# NI_FBH,avg TOO_FBHcm,SD TOO_FBHcm,avg TOH_FBHcm,SD TOH_FBHcm,,,,,
2013Jun.IMG_4909.JPG,1834,,,,5.2,6/5/2013,15.4,2.6,4,171.5,2.7,159.5,2.3,4,,,,,,,,,,,,
2013Jun.IMG_4917.JPG,1837,,,,5.2,6/5/2013,14.3,3.2,5,189.2,5.2,178.9,3.8,5,,,,,,,,,,,,
2013Jun.IMG_4912.JPG,1838,,,,5.2,6/5/2013,16.0,1.6,5,186.7,26.7,173.5,26.7,5,,,,,,,,,,,,
2014JanIMG_0291.JPG,1839,,,,7.1,1/19/2014,17.4,2.1,4,209.7,4.7,196.1,6.2,4,,,,,,,,,,,,
2013Jun.IMG_4941.JPG,1843,,,,5.2,6/5/2013,14.3,2.4,5,139.8,1.9,127.8,1.4,5,,,,,,,,,,,,
2013Jun.IMG_4932.JPG,1844,,,,5.2,6/5/2013,15.2,3.9,5,112.7,45.6,100.9,46.9,5,,,,,,,,,,,,
2013Jun.IMG_4954.JPG,1844,,,,5.2,6/5/2013,16.1,0.8,3,118.8,58.5,105.1,60.6,3,,,,,,,,,,,,
2013Jun.IMG_4953.JPG,1845,,,,5.2,6/5/2013,14.8,3.0,5,146.6,4.3,133.0,3.7,4,,,,,,,,,,,,
2013Jun.IMG_4958.JPG,1845,,,,5.2,6/5/2013,12.9,5.1,4,135.8,5.6,124.9,3.8,4,114.5,18.3,3,246.9,19.4,244.0,13.5,,,,,
2013Jun.IMG_4959.JPG,1846,,,,5.2,6/5/2013,17.2,9.5,3,135.9,3.2,124.2,4.1,3,,,,,,,,,,,,
2013Jun.IMG_4980.JPG,1847,SA,F,,5.2,6/5/2013,10.9,2.1,4,126.8,3.9,117.7,2.3,4,,,,,,,,,,,,
2014JanIMG_0325.JPG,1847,SA,F,,7.1,1/19/2014,13.5,0.8,3,133.1,0.5,127.1,0.3,3,,,,,,,,,,,,
2014JanIMG_0363.JPG,1847,SA,F,,7.1,1/19/2014,12.1,1.1,3,145.4,1.9,134.0,1.6,3,,,,317.0,0.3,304.8,1.4,,,,,
2017Oct_383A3351.JPG,1847,SA,F,,18.2,10/5/2017,13.9,0.5,5,180.6,2.6,173.2,2.4,5,,,,,,,,,,,,
2014JanIMG_0346.JPG,1849,SA,M,,7.1,1/19/2014,82.5,104.7,3,207.4,79.5,143.1,3.3,3,,,,366.8,2.2,306.6,53.9,,,,,
2014May_IMG_3974.JPG,1849,SA,M,,8.1,5/19/2014,17.6,1.0,5,167.4,3.0,150.3,2.4,5,,,,,,,,,,,,
2014May_IMG_3983.JPG,1849,SA,M,,8.1,5/19/2014,17.0,2.6,3,168.1,4.7,151.7,3.9,3,,,,,,,,,,,,
2016Jan_383A8550.JPG,1849,SA,M,,13.1,1/21/2016,30.4,24.1,5,176.0,31.8,168.8,44.3,4,,,,,,,,,,,,
2016Jan_383A8554.JPG,1849,SA,M,,13.1,1/21/2016,15.8,0.4,3,163.1,0.6,155.0,6.0,3,,,,,,,,,,,,
2013Jun.IMG_5036.JPG,1850,SA,F,,5.2,6/5/2013,11.2,0.7,3,124.6,0.1,114.0,0.6,3,,,,,,,,,,,,
2013oct.IMG_7648.JPG,1850,SA,F,,6.2,10/5/2013,13.9,2.6,3,128.9,8.2,118.7,9.2,3,,,,,,,,,,,,
2014_Jun_IMG_5473.JPG,1850,SA,F,,8.2,6/4/2014,14.0,3.8,4,149.6,1.4,137.2,3.9,4,,,,,,,,,,,,
2014_Jun_IMG_5530.JPG,1850,SA,F,,8.2,6/4/2014,17.8,5.7,4,151.4,2.9,142.7,5.5,4,,,,,,,,,,,,
2014_Jun_IMG_5554.JPG,1850,SA,F,,8.2,6/4/2014,131.2,190.5,5,187.5,147.0,133.5,40.5,5,182.1,68.9,4,359.2,145.4,303.4,57.7,,,,,
2015May_383A1384.JPG,1850,SA,F,,11.1,5/21/2015,20.0,13.0,3,177.7,13.4,164.1,6.5,3,222.2,48.0,3,399.8,61.3,385.3,53.4,,,,,
2015May_383A1402.JPG,1850,SA,F,,11.1,5/21/2015,12.2,0.8,4,163.7,7.5,155.5,6.2,4,,,,,,,,,,,,
2016May_383A0020.JPG,1850,SA,F,,14.1,5/14/2016,15.9,4.3,5,175.2,6.2,165.0,5.1,5,,,,340.7,0.9,330.1,4.6,,,,,
2016May_383A0028.JPG,1850,SA,F,,14.1,5/14/2016,17.1,3.7,4,172.7,2.7,163.1,10.7,4,291.3,200.5,3,309.5,45.8,321.7,4.8,,,,,
2016May_383A0029.JPG,1850,SA,F,,14.1,5/14/2016,15.2,4.6,5,175.6,1.0,166.5,1.9,5,,,,368.0,13.9,357.9,12.0,,,,,
2016Sep_383A4625.JPG,1850,SA,F,,15.1,9/23/2016,12.5,1.4,3,178.0,3.9,168.6,4.5,3,211.2,5.8,3,386.9,4.7,377.2,3.4,,,,,
2016Oct_383A5440.JPG,1850,SA,F,,15.2,10/4/2016,12.4,0.3,3,164.4,11.4,158.1,10.7,3,,,,,,,,,,,,
2017May_383A8363.JPG,1850,SA,F,,17.1,5/26/2017,15.7,5.1,4,174.3,5.5,164.6,5.2,4,,,,,,,,,,,,
2017Jun_383A9797.JPG,1850,SA,F,,17.2,6/4/2017,14.4,1.8,4,171.6,4.8,163.2,4.7,4,,,,,,,,,,,,
2014May_IMG_4044.JPG,1851,SA,M,,8.1,5/19/2014,18.3,11.9,5,150.2,6.9,135.7,7.3,5,,,,286.3,30.1,268.6,15.9,,,,,
2014_Jun_IMG_5458.JPG,1851,SA,M,,8.2,6/4/2014,15.6,1.0,3,135.8,1.8,126.3,5.8,3,,,,,,,,,,,,
2014_Jun_IMG_5491.JPG,1851,SA,M,,8.2,6/4/2014,15.5,0.7,4,139.5,4.2,124.6,4.8,4,,,,265.3,3.6,250.8,2.4,,,,,
2014_Jun_IMG_5506.JPG,1851,SA,M,,8.2,6/4/2014,19.5,3.1,3,116.5,1.2,107.2,8.9,3,,,,,,,,,,,,
2015Jun_383A2311.JPG,1851,SA,M,,11.2,6/3/2015,19.1,3.3,5,172.7,4.5,159.1,3.5,5,,,,,,,,,,,,
2013Jun.IMG_5035.JPG,1852,A,F,,5.2,6/5/2013,27.8,33.5,5,173.5,20.0,180.0,26.4,5,,,,,,,,,,,,
2013May.IMG_3510.JPG,1853,SA,F,,5.1,5/18/2013,13.2,1.1,3,167.4,5.5,156.6,4.2,3,,,,,,,,,,,,
2015oct_383A3489.JPG,1853,SA,F,,12.2,10/27/2015,13.4,0.8,5,185.8,7.5,176.3,7.4,5,209.1,7.3,5,393.4,1.0,383.3,1.0,,,,,
2015oct_383A3506.JPG,1853,SA,F,,12.2,10/27/2015,13.5,2.1,4,176.4,11.0,165.2,12.9,4,217.2,7.9,4,396.3,2.2,386.2,2.0,,,,,
2017Sep_383A1238.JPG,1853,SA,F,,18.1,9/19/2017,15.3,6.6,3,193.7,1.2,185.2,5.0,3,,,,,,,,,,,,
2018May_0199.JPG,1853,SA,F,,20.2,6/6/2018,12.5,1.4,4,183.8,27.0,174.7,26.0,4,,,,,,,,,,,,
2013May.IMG_3272.JPG,1855,SA,F,,5.1,5/18/2013,12.0,0.9,5,145.7,3.6,134.2,2.9,5,,,,,,,,,,,,
2013Jun.IMG_5145.JPG,1855,SA,F,,5.2,6/5/2013,11.1,0.8,5,143.9,3.8,133.2,3.3,5,,,,,,,,,,,,
2013Jun.IMG_5146.JPG,1855,SA,F,,5.2,6/5/2013,11.3,1.7,4,145.8,2.6,134.9,4.3,4,,,,,,,,,,,,
2013sep.IMG_6456.JPG,1855,SA,F,,6.1,9/22/2013,10.4,0.5,5,171.1,61.5,161.5,61.6,5,,,,,,,,,,,,
2015May_383A1345.JPG,1855,SA,F,,11.1,5/21/2015,12.7,0.3,4,177.4,7.0,166.0,7.4,4,,,,,,,,,,,,
2015May_383A1357.JPG,1855,SA,F,,11.1,5/21/2015,12.6,1.1,3,176.9,3.8,167.1,3.7,3,,,,,,,,,,,,
2016Jun_383A1676.JPG,1855,SA,F,,14.2,6/12/2016,19.6,9.7,3,185.5,7.4,170.7,5.3,3,,,,,,,,,,,,
2016Sep_383A4683.JPG,1855,SA,F,,15.1,9/23/2016,14.4,7.3,5,168.2,4.6,160.0,6.1,5,,,,404.9,28.1,388.6,13.3,,,,,
2017Jun_383A9914.JPG,1855,SA,F,,17.2,6/4/2017,17.5,4.3,3,209.7,4.3,199.1,8.8,4,,,,,,,,,,,,
2018Jan_383A6224.JPG,1855,SA,F,,19.1,1/24/2018,13.7,0.7,3,189.4,0.6,177.5,1.6,3,,,,404.8,0.8,392.0,1.1,,,,,
2013sep.IMG_6477.JPG,1857,C,F,,6.1,9/22/2013,10.5,1.2,4,118.2,1.2,108.0,1.2,4,,,,,,,,,,,,
2013oct.IMG_7393.JPG,1857,C,F,,6.2,10/5/2013,10.0,1.9,5,117.7,1.4,109.7,1.5,5,,,,,,,,,,,,
2014Oct_IMG_7968.JPG,1857,C,F,,9.2,10/4/2014,11.2,1.9,3,143.7,3.6,133.9,4.0,3,,,,287.8,6.8,277.4,5.0,,,,,
2015Sep_383A2969.JPG,1857,C,F,,12.1,9/14/2015,12.7,4.2,5,163.1,3.0,154.2,4.5,5,,,,318.1,4.7,304.5,2.9,,,,,
2016Jan_383A8502.JPG,1857,C,F,,13.1,1/21/2016,14.2,1.5,4,167.3,8.7,155.5,8.1,4,,,,,,,,,,,,
2016Feb_383A9609.JPG,1857,C,F,,13.2,2/4/2016,13.9,0.8,5,169.9,1.4,156.1,1.7,5,,,,,,,,,,,,
2016Oct_383A5257.JPG,1857,C,F,,15.2,10/4/2016,14.3,2.0,5,181.9,5.2,171.8,1.6,5,,,,,,,,,,,,
2017May_383A8379.JPG,1857,C,F,,17.1,5/26/2017,13.9,2.0,4,180.1,3.3,167.2,3.4,4,,,,,,,,,,,,
2018Sep_1447.JPG,1857,C,F,,21.1,9/25/2018,13.1,1.2,5,184.7,4.1,176.9,3.3,5,,,,,,,,,,,,
2013Jun.IMG_5171.JPG,1858,A,M,,5.2,6/5/2013,17.6,3.6,5,201.3,1.2,184.1,3.0,5,,,,,,,,,,,,
2013Jun.IMG_5174.JPG,1858,A,M,,5.2,6/5/2013,22.2,4.2,5,226.9,4.7,213.8,4.0,5,,,,,,,,,,,,
2016Jun_383A1969.JPG,1858,A,M,,14.2,6/12/2016,23.1,4.0,4,216.2,2.6,199.4,4.9,4,239.9,3.3,4,438.9,1.7,419.7,3.0,,,,,
2013May.IMG_3534.JPG,1859,A,F,,5.1,5/18/2013,14.3,1.3,5,147.3,56.0,135.3,57.4,5,,,,,,,,,,,,
2013May.IMG_3538.JPG,1859,A,F,,5.1,5/18/2013,13.8,0.9,5,167.0,4.2,158.7,1.4,5,,,,,,,,,,,,
2013May.IMG_3556.JPG,1859,A,F,,5.1,5/18/2013,13.5,3.5,4,168.1,29.2,157.7,23.5,4,,,,,,,,,,,,
2014FebIMG_2405.JPG,1860,C,F,,7.2,2/9/2014,7.5,1.1,4,91.2,1.1,84.2,0.9,4,,,,196.5,0.7,188.6,1.2,,,,,
2014FebIMG_2414.JPG,1860,C,F,,7.2,2/9/2014,13.2,0.8,4,161.2,67.2,150.4,67.8,4,,,,,,,,,,,,
2016Oct_383A5340.JPG,1860,C,F,,15.2,10/4/2016,15.5,1.6,5,176.3,3.1,164.6,4.8,5,207.4,3.1,5,380.1,2.0,367.2,3.6,,,,,
2016Oct_383A5341.JPG,1860,C,F,,15.2,10/4/2016,18.2,5.2,5,173.9,4.1,160.7,7.9,5,,,,360.4,3.8,341.8,3.1,,,,,
2017Jan_383A5834.JPG,1860,C,F,,16.1,1/22/2017,16.6,1.1,3,177.7,12.3,164.3,11.6,3,205.1,12.6,3,376.1,5.2,361.1,6.7,,,,,
2018Jan_383A6431.JPG,1860,C,F,,19.1,1/24/2018,15.7,0.6,5,192.1,1.5,176.5,1.3,5,,,,,,,,,,,,
2013May.IMG_2064.JPG,1861,C,,,5.1,5/18/2013,5.7,1.2,4,72.7,2.4,67.3,3.3,4,,,,,,,,,,,,
2013sep.IMG_5821.JPG,1862,C,F,,6.1,9/22/2013,10.0,2.8,5,79.0,2.6,72.8,1.7,5,,,,,,,,,,,,
2013sep.IMG_5830.JPG,1862,C,F,,6.1,9/22/2013,65.9,108.6,4,117.7,10.8,123.3,36.1,4,152.5,8.0,3,266.8,14.9,261.8,19.8,,,,,
2014JanIMG_9785.JPG,1862,C,F,,7.1,1/19/2014,12.7,1.6,5,112.9,3.1,100.9,3.4,5,143.2,1.8,5,240.3,1.6,227.8,2.2,,,,,
2014FebIMG_1149.JPG,1862,C,F,,7.2,2/9/2014,11.1,1.3,5,99.5,1.4,92.4,2.9,5,,,,,,,,,,,,
2014_Jun_IMG_4558.JPG,1862,C,F,,8.2,6/4/2014,17.1,5.8,5,132.6,2.9,120.5,3.4,5,147.0,5.4,3,260.0,3.6,243.5,7.0,,,,,
2014FebIMG_1394.JPG,1864,C,M,,7.2,2/9/2014,11.0,0.5,4,136.0,4.2,125.4,4.7,4,,,,,,,,,,,,
2014May_IMG_2557.JPG,1864,C,M,,8.1,5/19/2014,14.7,5.3,4,196.9,3.0,190.1,6.6,4,,,,,,,,,,,,
2014May_IMG_2558.JPG,1864,C,M,,8.1,5/19/2014,12.9,0.4,3,146.2,6.4,133.6,6.4,3,,,,,,,,,,,,
2014_Jun_IMG_4979.JPG,1864,C,M,,8.2,6/4/2014,13.3,1.7,4,138.3,6.1,126.0,4.9,4,,,,,,,,,,,,
2015Jan_IMG_9474.JPG,1864,C,M,,10.1,1/19/2015,12.8,2.4,5,141.1,35.9,131.9,33.1,5,,,,,,,,,,,,
2018Oct_2418.JPG,1864,C,M,,21.2,10/2/2018,18.3,2.7,4,215.2,11.7,199.8,10.7,4,,,,,,,,,,,,
2013May.IMG_2104.JPG,1865,C,,,5.1,5/18/2013,6.8,4.4,4,54.8,4.7,51.3,4.8,4,,,,94.1,0.8,93.4,5.1,,,,,
2013May.IMG_2116.JPG,1865,C,,,5.1,5/18/2013,8.5,3.9,5,79.5,3.1,75.5,1.9,5,,,,,,,,,,,,
2013May.IMG_2130.JPG,1867,,,,5.1,5/18/2013,9.0,2.3,5,73.4,2.7,66.3,2.5,5,,,,,,,,,,,,
2013May.IMG_2132.JPG,1867,,,,5.1,5/18/2013,10.4,6.1,3,74.8,1.7,67.6,1.4,3,,,,,,,,,,,,
2015Jan_IMG_9862.JPG,1868,A,M,,10.1,1/19/2015,20.4,2.3,4,237.1,4.8,219.8,11.1,4,,,,,,,,,,,,
2015May_383A0717.JPG,1868,A,M,,11.1,5/21/2015,18.6,0.9,4,228.5,3.9,211.6,2.3,4,,,,,,,,,,,,
2013May.IMG_2255.JPG,1870,A,F,,5.1,5/18/2013,13.6,2.4,4,181.7,2.0,171.9,3.8,4,,,,,,,,,,,,
2015May_383A0520.JPG,1870,A,F,,11.1,5/21/2015,14.2,0.4,3,174.5,2.0,162.6,3.4,3,,,,,,,,,,,,
2015Jun_383A3045.JPG,1870,A,F,,11.2,6/3/2015,16.1,1.6,6,170.8,5.4,158.8,1.4,5,,,,,,,,,,,,
2018Jan_383A5627.JPG,1870,A,F,,19.1,1/24/2018,14.2,1.3,6,193.4,2.2,180.6,1.8,6,,,,,,,,,,,,
2018Feb_383A6856.JPG,1870,A,F,,19.2,2/3/2018,14.4,1.7,5,201.5,2.7,190.5,2.9,5,,,,,,,,,,,,
2018May_8661.JPG,1870,A,F,,20.1,5/22/2018,12.1,3.7,3,192.7,8.0,183.2,6.2,3,,,,,,,,,,,,
2013May.IMG_2265.JPG,1871,SA,F,,5.1,5/18/2013,10.0,1.1,5,132.6,2.5,126.1,3.3,5,,,,,,,,,,,,
2013oct.IMG_6876.JPG,1871,SA,F,,6.2,10/5/2013,12.1,3.1,4,152.0,1.4,140.3,2.7,4,,,,,,,,,,,,
2013oct.IMG_7004.JPG,1871,SA,F,,6.2,10/5/2013,16.3,7.0,5,156.4,19.6,151.2,19.2,5,,,,297.8,7.4,289.8,7.5,,,,,
2018Sep_0470.JPG,1871,SA,F,,21.1,9/25/2018,10.9,2.6,4,194.9,1.1,185.2,1.7,4,,,,349.5,7.0,340.5,5.8,,,,,
2013May.IMG_2278.JPG,1874,C,M,,5.1,5/18/2013,12.6,5.0,3,110.7,3.1,101.5,4.2,4,,,,,,,,,,,,
2013oct.IMG_6986.JPG,1874,C,M,,6.2,10/5/2013,13.1,4.2,3,117.7,4.8,111.5,5.2,3,,,,,,,,,,,,
2013May.IMG_2281.JPG,1875,A,M,,5.1,5/18/2013,16.6,0.3,3,237.4,1.4,222.5,1.2,3,,,,,,,,,,,,
2013May.IMG_2306.JPG,1876,C,M,,5.1,5/18/2013,9.5,1.3,4,113.2,2.6,104.9,3.5,4,,,,,,,,,,,,
2017Jan_383A6954.JPG,1876,C,M,,16.1,1/22/2017,18.4,2.3,4,166.6,1.0,154.3,3.0,4,195.3,4.2,4,345.2,5.6,329.7,6.4,,,,,
2014May_IMG_2961.JPG,1877,A,F,,8.1,5/19/2014,13.9,4.3,5,191.3,7.0,182.1,12.3,5,,,,,,,,,,,,
2014_Jun_IMG_4768.JPG,1877,A,F,,8.2,6/4/2014,13.4,3.2,4,181.9,54.0,177.6,44.5,4,,,,,,,,,,,,
2014_Jun_IMG_4771.JPG,1877,A,F,,8.2,6/4/2014,11.9,1.0,4,160.4,78.7,150.9,80.5,4,,,,,,,,,,,,
2014Oct_IMG_7425.JPG,1877,A,F,,9.2,10/4/2014,123.4,128.0,4,175.9,42.6,228.9,74.3,3,,,,,,,,,,,,
2015oct_383A3979.JPG,1877,A,F,,12.2,10/27/2015,14.1,3.3,5,198.7,2.0,190.6,3.0,5,,,,,,,,,,,,
2016Feb_383A9266.JPG,1877,A,F,,13.2,2/4/2016,14.0,3.8,4,202.2,4.0,191.5,5.6,4,,,,,,,,,,,,
2018Sep_0616.JPG,1877,A,F,,21.1,9/25/2018,13.4,5.1,5,196.3,2.9,187.0,3.2,5,,,,,,,,,,,,
2013May.IMG_2342.JPG,1878,SA,F,,5.1,5/18/2013,16.6,2.9,3,129.8,10.2,120.7,11.7,3,,,,,,,,,,,,
2013May.IMG_2345.JPG,1878,SA,F,,5.1,5/18/2013,19.0,10.0,4,122.8,13.1,111.5,13.0,3,,,,,,,,,,,,
2014May_IMG_2829.JPG,1878,SA,F,,8.1,5/19/2014,14.7,2.3,3,171.0,6.0,159.9,3.6,3,,,,,,,,,,,,
2015May_383A0597.JPG,1878,SA,F,,11.1,5/21/2015,16.6,11.7,5,169.3,4.2,156.7,14.6,5,,,,,,,,,,,,
2015May_383A0602.JPG,1878,SA,F,,11.1,5/21/2015,13.5,0.7,4,175.0,3.3,164.7,2.8,4,,,,,,,,,,,,
2018May_8461.JPG,1878,SA,F,,20.1,5/22/2018,11.6,1.6,4,213.6,68.7,168.5,106.8,5,,,,,,,,,,,,
2014JanIMG_9647.JPG,1879,C,F,,7.1,1/19/2014,14.0,2.8,3,106.1,44.4,90.3,52.8,3,,,,,,,,,,,,
2013May.IMG_2356.JPG,1880,A,F,,5.1,5/18/2013,17.9,8.9,5,225.5,2.7,214.1,8.5,5,,,,,,,,,,,,
2013May.IMG_2377.JPG,1881,A,F,,5.1,5/18/2013,43.1,71.5,5,167.8,2.7,162.7,2.6,4,,,,,,,,,,,,
2014JanIMG_9733.JPG,1881,A,F,,7.1,1/19/2014,13.3,3.0,5,179.2,1.6,168.5,4.5,5,,,,,,,,,,,,
2015Feb_IMG_0835.JPG,1881,A,F,,10.2,2/6/2015,14.7,3.4,5,185.8,2.3,175.2,5.6,5,,,,,,,,,,,,
2014FebIMG_1573.JPG,1882,A,F,,7.2,2/9/2014,9.8,1.6,5,170.1,67.1,163.1,68.1,5,,,,,,,,,,,,
2016Feb_383A9324.JPG,1882,A,F,,13.2,2/4/2016,10.9,1.6,4,202.2,14.3,194.7,11.4,4,,,,,,,,,,,,
2013May.IMG_2424.JPG,1883,SA,M,,5.1,5/18/2013,16.7,2.5,5,205.8,2.5,189.7,3.0,5,,,,,,,,,,,,
2017Sep_383A1260.JPG,1883,SA,M,,18.1,9/19/2017,20.1,5.7,5,208.0,7.5,190.6,7.3,5,,,,,,,,,,,,
2013May.IMG_2429.JPG,1884,A,M,,5.1,5/18/2013,16.8,0.7,4,181.2,2.8,171.3,2.8,4,,,,,,,,,,,,
2013May.IMG_2430.JPG,1885,SA,M,,5.1,5/18/2013,18.2,3.0,4,199.3,9.5,183.4,15.9,4,,,,,,,,,,,,
2017Oct_383A3058.JPG,1886,SA,M,,18.2,10/5/2017,20.9,0.8,4,230.8,3.4,213.9,7.1,4,,,,,,,,,,,,
2013May.IMG_2445.JPG,1888,A,F,,5.1,5/18/2013,13.1,1.3,5,159.1,63.0,150.7,64.8,5,,,,,,,,,,,,
2013May.IMG_2460.JPG,1890,SA,F,,5.1,5/18/2013,17.8,2.8,4,191.7,4.9,178.2,6.9,4,,,,,,,,,,,,
2013May.IMG_2453.JPG,1891,SA,M,,5.1,5/18/2013,18.3,4.3,3,140.6,8.3,134.3,1.6,3,,,,,,,,,,,,
2014Oct_IMG_7971.JPG,1891,SA,M,,9.2,10/4/2014,40.4,41.7,4,185.3,3.2,150.9,33.7,4,,,,,,,,,,,,
2015Jun_383A2391.JPG,1891,SA,M,,11.2,6/3/2015,21.2,1.7,4,188.3,3.7,176.6,1.9,4,,,,,,,,,,,,
2015oct_383A3319.JPG,1891,SA,M,,12.2,10/27/2015,20.2,1.2,4,192.3,4.8,177.1,1.9,4,231.5,1.6,4,419.6,2.2,403.8,0.3,,,,,
2016Jan_383A9033.JPG,1891,SA,M,,13.1,1/21/2016,21.7,2.0,4,192.9,6.4,179.6,6.0,4,,,,,,,,,,,,
2016Sep_383A4656.JPG,1891,SA,M,,15.1,9/23/2016,19.3,1.1,4,166.1,4.0,153.5,4.7,4,219.4,14.2,3,378.2,9.6,364.1,10.1,,,,,
2016Oct_383A5205.JPG,1891,SA,M,,15.2,10/4/2016,22.8,6.9,5,164.4,44.0,151.9,36.9,5,261.2,50.1,4,414.2,9.7,400.2,16.6,,,,,
2016Oct_383A5231.JPG,1891,SA,M,,15.2,10/4/2016,21.1,1.7,5,174.7,67.4,158.1,68.8,5,271.0,70.4,4,432.3,11.0,414.9,14.8,,,,,
2013May.IMG_2450.JPG,1894,,,,5.1,5/18/2013,16.3,7.3,5,133.8,7.1,121.4,12.8,4,,,,,,,,,,,,
2013May.IMG_2462.JPG,1894,,,,5.1,5/18/2013,11.2,1.4,4,124.1,10.5,115.7,12.0,4,,,,,,,,,,,,
2013May.IMG_2465.JPG,1895,SA,,,5.1,5/18/2013,58.6,104.8,5,166.9,44.1,143.4,38.5,5,,,,,,,,,,,,
2013May.IMG_2498.JPG,1897,A,F,,5.1,5/18/2013,13.8,4.4,3,206.1,0.6,196.6,2.7,3,,,,,,,,,,,,
2013sep.IMG_5659.JPG,1897,A,F,,6.1,9/22/2013,14.0,2.3,4,196.5,0.8,185.1,1.2,3,,,,,,,,,,,,
2013oct.IMG_6849.JPG,1897,A,F,,6.2,10/5/2013,13.6,3.8,4,165.0,80.9,151.8,77.3,4,,,,,,,,,,,,
2015Jan_IMG_9454.JPG,1897,A,F,,10.1,1/19/2015,14.7,7.2,5,210.8,1.8,201.6,4.0,5,,,,,,,,,,,,
2015Sep_383A2455.JPG,1897,A,F,,12.1,9/14/2015,14.6,3.6,5,184.4,3.8,176.2,3.6,5,,,,,,,,,,,,
2013May.IMG_2584.JPG,1900,A,F,,5.1,5/18/2013,15.6,1.4,4,203.0,4.7,194.9,9.7,4,,,,,,,,,,,,
2013May.IMG_2588.JPG,1902,,,,5.1,5/18/2013,9.2,0.6,5,87.4,1.6,80.0,1.8,5,,,,,,,,,,,,
2013May.IMG_2590.JPG,1902,,,,5.1,5/18/2013,9.5,3.1,3,84.1,0.9,76.2,1.2,3,,,,,,,,,,,,
2015Jan_IMG_9735.JPG,1904,SA,M,,10.1,1/19/2015,14.0,2.1,3,184.6,22.8,175.9,20.2,3,,,,,,,,,,,,
2015May_383A0329.JPG,1904,SA,M,,11.1,5/21/2015,14.6,0.7,3,198.9,4.6,192.7,6.6,5,,,,,,,,,,,,
2015Jan_IMG_9616.JPG,1906,A,F,,10.1,1/19/2015,13.1,4.6,5,197.7,4.1,185.3,3.9,5,,,,,,,,,,,,
2015Jan_IMG_9618.JPG,1906,A,F,,10.1,1/19/2015,10.0,0.7,5,195.5,8.3,187.5,7.3,5,,,,,,,,,,,,
2015Feb_IMG_1005.JPG,1906,A,F,,10.2,2/6/2015,12.4,1.7,4,201.0,6.4,190.0,4.2,4,,,,,,,,,,,,
2018May_8121.JPG,1906,A,F,,20.1,5/22/2018,13.9,7.4,4,198.1,4.8,192.5,5.0,4,,,,,,,,,,,,
2013May.IMG_2724.JPG,1908,A,M,,5.1,5/18/2013,21.5,3.7,5,209.4,35.7,195.7,36.8,5,,,,,,,,,,,,
2014_Jun_IMG_4475.JPG,1909,A,M,,8.2,6/4/2014,17.8,1.5,3,187.0,1.8,174.7,5.5,3,,,,,,,,,,,,
2017Jun_383A0452.JPG,1909,A,M,,17.2,6/4/2017,15.2,1.0,3,199.7,45.1,186.1,45.9,3,,,,379.0,73.7,365.2,73.2,,,,,
2018May_8252.JPG,1909,A,M,,20.1,5/22/2018,25.8,7.5,3,182.4,6.3,186.6,1.5,3,,,,,,,,,,,,
2013May.IMG_2755.JPG,1910,,,,5.1,5/18/2013,16.9,1.6,3,215.4,25.2,212.1,5.1,3,,,,,,,,,,,,
2014JanIMG_9894.JPG,1912,C,,,7.1,1/19/2014,11.1,1.8,4,125.0,2.1,114.3,0.7,4,,,,,,,,,,,,
2014FebIMG_1235.JPG,1912,C,,,7.2,2/9/2014,15.6,1.6,5,127.2,3.1,115.4,2.1,5,,,,,,,,,,,,
2014FebIMG_1236.JPG,1912,C,,,7.2,2/9/2014,14.1,2.0,5,127.3,3.5,115.1,2.2,5,,,,,,,,,,,,
2013May.IMG_2837.JPG,1913,C,M,,5.1,5/18/2013,10.7,5.3,4,72.1,5.6,63.5,4.0,4,,,,,,,,,,,,
2014JanIMG_9896.JPG,1913,C,M,,7.1,1/19/2014,15.1,0.6,4,117.5,4.9,106.2,3.7,4,,,,,,,,,,,,
2014JanIMG_9897.JPG,1913,C,M,,7.1,1/19/2014,13.6,1.0,4,114.3,3.1,106.2,0.7,4,,,,,,,,,,,,
2014FebIMG_1155.JPG,1913,C,M,,7.2,2/9/2014,11.3,1.9,3,118.1,2.3,111.8,4.5,3,,,,,,,,,,,,
2014_Jun_IMG_4460.JPG,1913,C,M,,8.2,6/4/2014,15.7,0.8,4,146.8,3.7,133.6,3.1,4,,,,,,,,,,,,
2015Feb_IMG_1018.JPG,1913,C,M,,10.2,2/6/2015,14.3,1.2,4,116.4,56.9,129.8,1.8,4,,,,,,,,,,,,
2015oct_383A3908.JPG,1913,C,M,,12.2,10/27/2015,14.7,2.3,4,144.3,28.4,132.4,24.9,4,152.7,33.3,3,286.4,63.1,273.2,60.7,,,,,
2017Feb_383A7883.JPG,1913,C,M,,16.2,2/11/2017,57.1,82.8,4,112.6,65.8,106.9,75.6,4,,,,,,,,,,,,
2018Feb_383A6649.JPG,1913,C,M,,19.2,2/3/2018,19.0,2.1,5,198.9,1.9,183.3,7.5,5,,,,,,,,,,,,
